date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:48	85563/85563	---M-Z	200	added ('OK')	text/html	etag:%2214e3b-5b26b740eba15-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-typography.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-typography.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:48	90454/90454	---M-Z	200	added ('OK')	text/html	etag:%2216156-5b26b73e5bb48-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-pagination.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-pagination.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:48	79742/79742	---M-Z	200	added ('OK')	text/html	etag:%221377e-5b26b73bbec25-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-grid.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-grid.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:49	109952/109952	---M-Z	200	added ('OK')	text/html	etag:%221ad80-5b26b734b6a07-gzip%22	https://motaadmin.dexignlab.com/xhtml/uc-select2.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/uc-select2.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:49	78802/78802	---M-Z	200	added ('OK')	text/html	etag:%22133d2-5b26b7335f33b-gzip%22	https://motaadmin.dexignlab.com/xhtml/uc-nestable.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/uc-nestable.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:49	101787/101787	---M-Z	200	added ('OK')	text/html	etag:%2218d9b-5b26b7340aea1-gzip%22	https://motaadmin.dexignlab.com/xhtml/uc-noui-slider.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/uc-noui-slider.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:50	79115/79115	---M-Z	200	added ('OK')	text/html	etag:%221350b-5b26b73552102-gzip%22	https://motaadmin.dexignlab.com/xhtml/uc-sweetalert.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/uc-sweetalert.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:50	73195/73195	---M-Z	200	added ('OK')	text/html	etag:%2211deb-5b26b735f1919-gzip%22	https://motaadmin.dexignlab.com/xhtml/uc-toastr.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/uc-toastr.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:50	72290/72290	---M-Z	200	added ('OK')	text/html	etag:%2211a62-5b26b73157fee-gzip%22	https://motaadmin.dexignlab.com/xhtml/map-jqvmap.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/map-jqvmap.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:50	178950/178950	---M-Z	200	added ('OK')	text/html	etag:%222bb06-5b26b741b232c-gzip%22	https://motaadmin.dexignlab.com/xhtml/widget-basic.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/widget-basic.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
